SKU,Title,Status,Price,Product image URL,Rarity (product.metafields.shopify.rarity),Description,Color (product.metafields.shopify.color-pattern),Card attributes (product.metafields.shopify.card-attributes),Product Category,Tags
671448,Dracule Mihawk (Manga) (OP14-119),Draft,2865,https://tcgplayer-cdn.tcgplayer.com/product/671448_in_1000x1000.jpg,Manga Rare,"[Your Turn] When this Character becomes rested, up to 1 of your opponent's Characters with a cost of 9 or less cannot be rested until the end of your opponent's next End Phase.<br>
[On Your Opponent's Attack] [Once Per Turn] <strong>You may trash 1 card from your hand:</strong> Up to 1 of your Leader or Character cards gains +2000 power during this battle.",Green,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671449,Kid & Killer - EB01-003 (SP) (EB01-003),Draft,207,https://tcgplayer-cdn.tcgplayer.com/product/671449_in_1000x1000.jpg,Special Rare,"[Rush] <em>(This card can attack on the turn in which it is played.)</em><br>
<br>[When Attacking] If your opponent has 2 or less Life cards, this Character gains +2000 power during this turn.",Red,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single, Alternate Art"
671450,"Eustass""Captain""Kid - EB04-039 (SP) (EB04-039)",Draft,249,https://tcgplayer-cdn.tcgplayer.com/product/671450_in_1000x1000.jpg,Special Rare,"[On Play] Add up to 1 DON!! card from your DON!! deck and set it as active.<br>
[Activate: Main] <strong>You may trash this Character:</strong> Play up to 1 {Kid Pirates} type Character card with a cost of 5 or less from your hand.",Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single, Alternate Art"
671451,Perona - OP06-093 (SP) (OP06-093),Draft,443,https://tcgplayer-cdn.tcgplayer.com/product/671451_in_1000x1000.jpg,Special Rare,"[On Play] If your opponent has 5 or more cards in their hand, choose one:<br>
â¢ Your opponent trashes 1 card from their hand.<br>
â¢ Give up to 1 of your opponent's Characters 3 cost during this turn.",Black,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single, Alternate Art"
671452,Sengoku - OP07-046 (SP) (OP07-046),Draft,166,https://tcgplayer-cdn.tcgplayer.com/product/671452_in_1000x1000.jpg,Special Rare,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 {The Seven Warlords of the Sea} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Blue,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single, Alternate Art"
671453,Buggy - OP09-051 (SP) (Gold) (OP09-051),Draft,5484,https://tcgplayer-cdn.tcgplayer.com/product/671453_in_1000x1000.jpg,Special Rare,"[On Play] Place up to 1 of your opponent's Characters at the bottom of the owner's deck. Then, if you do not have 5 Characters with a cost of 5 or more, place this Character at the bottom of the owner's deck.",Blue,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single, Alternate Art"
671454,Buggy - OP09-051 (SP) (OP09-051),Draft,2749,https://tcgplayer-cdn.tcgplayer.com/product/671454_in_1000x1000.jpg,Special Rare,"[On Play] Place up to 1 of your opponent's Characters at the bottom of the owner's deck. Then, if you do not have 5 Characters with a cost of 5 or more, place this Character at the bottom of the owner's deck.",Blue,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single, Alternate Art"
671455,Sugar - OP10-065 (SP) (OP10-065),Draft,326,https://tcgplayer-cdn.tcgplayer.com/product/671455_in_1000x1000.jpg,Special Rare,"[Activate: Main] <strong>Rest 1 of your DON!! cards and you may rest this Character:</strong> Look at 5 cards from the top of your deck; reveal up to 1 {Donquixote Pirates} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single, Alternate Art"
671456,Dracule Mihawk - OP12-030 (SP) (OP12-030),Draft,460,https://tcgplayer-cdn.tcgplayer.com/product/671456_in_1000x1000.jpg,Special Rare,"[Blocker]<br>
[On Play] Set up to 4 of your DON!! cards as active. Then, you cannot play Character cards with a base cost of 7 or more during this turn.",Green,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single, Alternate Art"
671457,Boa Hancock - OP14-112 (SP) (OP14-112),Draft,1552,https://tcgplayer-cdn.tcgplayer.com/product/671457_in_1000x1000.jpg,Special Rare,"[On Play] If your Leader has the {The Seven Warlords of the Sea} type, add up to 1 card from the top of your deck to the top of your Life cards. Then, add up to 1 card from the top of your opponent's Life cards to the owner's hand.<br>
[Trigger] Play up to 1 Character card with 6000 power or less and a [Trigger] from your hand.",Yellow,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single, Alternate Art"
672111,Roronoa Zoro - OP14-015 (OP14-015),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/672111_in_1000x1000.jpg,Rare,"[Rush] <em>(This card can attack on the turn in which it is played.)</em>
<br>[When Attacking] Give up to 1 of your opponent's Characters -1000 power during this turn.",Red,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672185,DON!! Card (Dracule Mihawk),Draft,2,https://tcgplayer-cdn.tcgplayer.com/product/672185_in_1000x1000.jpg,DON!!,Your Turn +1000,,DON!!,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672185,DON!! Card (Dracule Mihawk),Draft,2,https://tcgplayer-cdn.tcgplayer.com/product/672185_in_1000x1000.jpg,DON!!,Your Turn +1000,,DON!!,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672186,DON!! Card (Dracule Mihawk) (Gold),Draft,29,https://tcgplayer-cdn.tcgplayer.com/product/672186_in_1000x1000.jpg,DON!!,Your Turn +1000,,DON!!,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672188,DON!! Card (Egghead),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/672188_in_1000x1000.jpg,DON!!,Your Turn +1000,,DON!!,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672188,DON!! Card (Egghead),Draft,2,https://tcgplayer-cdn.tcgplayer.com/product/672188_in_1000x1000.jpg,DON!!,Your Turn +1000,,DON!!,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672190,DON!! Card (Egghead) (Gold),Draft,30,https://tcgplayer-cdn.tcgplayer.com/product/672190_in_1000x1000.jpg,DON!!,Your Turn +1000,,DON!!,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672372,The Azure Sea's Seven - Dash Pack,Draft,5,https://tcgplayer-cdn.tcgplayer.com/product/672372_in_1000x1000.jpg,,,,,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece"
672373,"Eustass""Captain""Kid - OP14-014 (Dash Pack) (OP14-014)",Draft,2,https://tcgplayer-cdn.tcgplayer.com/product/672373_in_1000x1000.jpg,Rare,"[Blocker]<br>
[On Play] If your Leader has the {Supernovas} type, play up to 1 red Character card with 2000 power or less from your hand.",Red,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672374,Tashigi (Dash Pack) (OP14-029),Draft,6,https://tcgplayer-cdn.tcgplayer.com/product/672374_in_1000x1000.jpg,Rare,"[Opponent's Turn] If this Character would be removed from the field by your opponent's effect, you may rest 1 of your cards instead.<br>
[Activate: Main] [Once Per Turn] <strong>You may rest 2 of your cards:</strong> This Character gains +2000 power until the end of your opponent's next End Phase.",Green,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672375,Aladine (Dash Pack) (OP14-043),Draft,2,https://tcgplayer-cdn.tcgplayer.com/product/672375_in_1000x1000.jpg,Rare,"[On Play] Play up to 1 {Fish-Man} or {Merfolk} type Character card with a cost of 3 or less from your hand.<br>
[On K.O.] Draw 1 card.",Blue,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672376,Monet (Dash Pack) (OP14-074),Draft,7,https://tcgplayer-cdn.tcgplayer.com/product/672376_in_1000x1000.jpg,Rare,"[On Play] If your Leader has the {Donquixote Pirates} type, add up to 1 DON!! card from your DON!! deck and set it as active.<br>
[On K.O.] Draw 2 cards and trash 1 card from your hand. Then, add up to 2 DON!! cards from your DON!! deck and rest them.",Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672377,Miss.Valentine(Mikita) (Dash Pack) (OP14-087),Draft,6,https://tcgplayer-cdn.tcgplayer.com/product/672377_in_1000x1000.jpg,Rare,"[On Play] If your Leader's type includes ""Baroque Works"", look at 4 cards from the top of your deck; reveal up to 1 card with a type including ""Baroque Works"" other than [Miss.Valentine(Mikita)] and add it to your hand. Then, trash the rest.",Black,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672378,Silvers Rayleigh (Dash Pack) (OP14-108),Draft,7,https://tcgplayer-cdn.tcgplayer.com/product/672378_in_1000x1000.jpg,Rare,"[On Play] If your Leader is multicolored and your opponent has 3 or less Life cards, K.O. up to 1 of your opponent's Characters with 7000 base power or less.<br>
[Trigger] Activate this card's [On Play] effect.",Yellow,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672736,DON!! Card (Donquixote Doflamingo) (Double Pack Set Vol. 9),Draft,8,https://tcgplayer-cdn.tcgplayer.com/product/672736_in_1000x1000.jpg,DON!!,Your Turn +1000,,DON!!,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672738,DON!! Card (Crocodile) (Double Pack Set Vol. 9),Draft,7,https://tcgplayer-cdn.tcgplayer.com/product/672738_in_1000x1000.jpg,DON!!,Your Turn +1000,,DON!!,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
675812,Special DON!! Card Pack DP-09,Draft,19,https://tcgplayer-cdn.tcgplayer.com/product/675812_in_1000x1000.jpg,,,,,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece"
666727,Extra Booster: One Piece Heroines Edition Pack,Draft,18,https://tcgplayer-cdn.tcgplayer.com/product/666727_in_1000x1000.jpg,,,,,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece"
666891,Extra Booster: One Piece Heroines Edition Box,Draft,738,https://tcgplayer-cdn.tcgplayer.com/product/666891_in_1000x1000.jpg,,,,,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece"
666892,Extra Booster: One Piece Heroines Edition Box Case,Draft,9213,https://tcgplayer-cdn.tcgplayer.com/product/666892_in_1000x1000.jpg,,,,,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece"
672739,Nefeltari Vivi (001) (EB03-001),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/672739_in_1000x1000.jpg,Leader,"[Once Per Turn] If your Character with a base cost of 4 or more would be K.O.'d, you may trash 1 card from your hand instead.<br>
[Activate: Main] <strong>You may rest this Leader:</strong> Give up to 1 of your opponent's Characters 2000 power during this turn. Then, up to 1 of your Characters without a [When Attacking] effect gains [Rush] during this turn.","Blue,Red",Leader,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672740,Nefeltari Vivi (001) (Alternate Art) (EB03-001),Draft,57,https://tcgplayer-cdn.tcgplayer.com/product/672740_in_1000x1000.jpg,Leader,"[Once Per Turn] If your Character with a base cost of 4 or more would be K.O.'d, you may trash 1 card from your hand instead.<br>
[Activate: Main] <strong>You may rest this Leader:</strong> Give up to 1 of your opponent's Characters 2000 power during this turn. Then, up to 1 of your Characters without a [When Attacking] effect gains [Rush] during this turn.","Blue,Red",Leader,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single, Alternate Art"
672741,Ain (EB03-002),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/672741_in_1000x1000.jpg,Common,,Red,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672742,Uta (003) (EB03-003),Draft,2,https://tcgplayer-cdn.tcgplayer.com/product/672742_in_1000x1000.jpg,super-rare,"[On Play] If your Leader is [Uta], draw 2 cards. Then, play up to 1 Character card with 6000 power or less and no base effect from your hand.",Red,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672743,Uta (003) (Alternate Art) (EB03-003),Draft,37,https://tcgplayer-cdn.tcgplayer.com/product/672743_in_1000x1000.jpg,super-rare,"[On Play] If your Leader is [Uta], draw 2 cards. Then, play up to 1 Character card with 6000 power or less and no base effect from your hand.",Red,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single, Alternate Art"
672744,Carina (EB03-004),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/672744_in_1000x1000.jpg,Common,"[Blocker]<br>
[Opponent's Turn] If your Leader is multicolored and you have no Characters with 6000 base power or more, this Character gains +4000 power.",Red,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672745,Sugar (EB03-005),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/672745_in_1000x1000.jpg,Rare,"[On Play] If your Leader is [Sugar], play up to 1 {Donquixote Pirates} type Character card with 6000 power or less from your hand rested.",Red,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672746,Nami (006) (EB03-006),Draft,3,https://tcgplayer-cdn.tcgplayer.com/product/672746_in_1000x1000.jpg,Rare,"[On Play] <strong>You may give your active Leader 5000 power during this turn:</strong> Draw 1 card.<br>
[Activate: Main] [Once Per Turn] If your Leader has the {Alabasta} type, give up to 1 of your opponent's Characters 1000 power during this turn.",Red,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672747,Baccarat (EB03-007),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/672747_in_1000x1000.jpg,Common,"[Blocker]<br>
[On K.O.] Play up to 1 Character card with 6000 power or less and no base effect from your hand.",Red,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672748,Hibari (EB03-008),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/672748_in_1000x1000.jpg,Rare,"[On Play]/[When Attacking] Up to 1 of your {SWORD} type Leader or Character cards can also attack active Characters during this turn.<br>
[Activate: Main] [Once Per Turn] Give up to 1 of your opponent's Characters 1000 power during this turn.",Red,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672749,Hibari (Alternate Art) (EB03-008),Draft,45,https://tcgplayer-cdn.tcgplayer.com/product/672749_in_1000x1000.jpg,Rare,"[On Play]/[When Attacking] Up to 1 of your {SWORD} type Leader or Character cards can also attack active Characters during this turn.<br>
[Activate: Main] [Once Per Turn] Give up to 1 of your opponent's Characters 1000 power during this turn.",Red,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single, Alternate Art"
672750,Makino (EB03-009),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/672750_in_1000x1000.jpg,Common,[Activate: Main] <strong>You may rest this Character</strong>: Up to 1 of your Characters with no base effect gains +2000 power during this turn.,Red,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672751,Monet (EB03-010),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/672751_in_1000x1000.jpg,Rare,"[Blocker]<br>
[On Play] Look at 5 cards from the top of your deck; reveal up to 1 Character card with 1000 power or less or up to 1 Event card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Red,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672752,But If We Ever See Each Other Again... Will You Call Me Your Shipmate?!! (EB03-011),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/672752_in_1000x1000.jpg,Common,"[Counter] If your Leader is [Nefeltari Vivi], up to 1 of your Leader or Character cards gains +4000 power during this battle.<br>
[Trigger] Give up to 1 of your opponent's Characters 2000 power during this turn.",Red,Event,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672753,Otama (EB03-012),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/672753_in_1000x1000.jpg,Rare,[Activate: Main] <strong>You may rest this Character:</strong> Rest up to 1 of your opponent's DON!! cards or {Animal} or {SMILE} type Characters with a cost of 3 or less.,Green,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672754,Carrot (EB03-013),Draft,2,https://tcgplayer-cdn.tcgplayer.com/product/672754_in_1000x1000.jpg,Rare,"[Activate: Main] [Once Per Turn] If this Character was played on this turn, K.O. up to 1 of your opponent's rested Characters with a cost of 5 or less. Then, play up to 1 [Zou] from your hand.",Green,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672755,Carrot (Alternate Art) (EB03-013),Draft,32,https://tcgplayer-cdn.tcgplayer.com/product/672755_in_1000x1000.jpg,Rare,"[Activate: Main] [Once Per Turn] If this Character was played on this turn, K.O. up to 1 of your opponent's rested Characters with a cost of 5 or less. Then, play up to 1 [Zou] from your hand.",Green,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single, Alternate Art"
672756,Kuina (EB03-014),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/672756_in_1000x1000.jpg,Common,[Activate: Main] <strong>You may rest this Character:</strong> Give up to 2 rested DON!! cards to your <Slash> attribute Leader.,Green,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672757,Camie (EB03-015),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/672757_in_1000x1000.jpg,Common,"[Activate: Main] You may rest this Character: Give up to 1 rested DON!! card to 1 of your {Fish-Man} or {Merfolk} type Leader or Character cards. Then, rest up to 1 of your opponent's Characters with a cost of 2 or less.",Green,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672758,Kouzuki Hiyori (EB03-016),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/672758_in_1000x1000.jpg,Common,"[On Play] If your Leader is [Kouzuki Oden], draw 1 card.<br>
[Activate: Main] <strong>You may trash this Character:</strong> Give up to 1 rested DON!! card to your {Land of Wano} type Leader.",Green,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672759,Jewelry Bonney (EB03-017),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/672759_in_1000x1000.jpg,Rare,"[On Play] If your Leader has the {Supernovas} type, set up to 1 of your DON!! cards as active. Then, up to 1 of your opponent's Characters with a cost of 8 or less cannot be rested until the end of your opponent's next End Phase.",Green,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672760,Tashigi (EB03-018),Draft,3,https://tcgplayer-cdn.tcgplayer.com/product/672760_in_1000x1000.jpg,super-rare,"[Opponent's Turn] This Character cannot be K.O.'d by your opponent's effects and gains [Blocker].<br>
[End of Your Turn] <strong>You may rest 1 of your DON!! cards and trash 1 card from your hand:</strong> Set this Character as active.",Green,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672761,Tashigi (Alternate Art) (EB03-018),Draft,22,https://tcgplayer-cdn.tcgplayer.com/product/672761_in_1000x1000.jpg,super-rare,"[Opponent's Turn] This Character cannot be K.O.'d by your opponent's effects and gains [Blocker].<br>
[End of Your Turn] <strong>You may rest 1 of your DON!! cards and trash 1 card from your hand:</strong> Set this Character as active.",Green,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single, Alternate Art"
672762,Wanda (EB03-019),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/672762_in_1000x1000.jpg,Common,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",Green,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672763,"There You Are, Sore Loser! (EB03-020)",Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/672763_in_1000x1000.jpg,Common,"[Counter] Up to 1 of your Leader or Character cards gains +2000 power during this battle. Then, if you have 2 or more {FILM} type Characters, that card gains an additional +2000 power during this battle.",Green,Event,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672764,Alvida (EB03-021),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/672764_in_1000x1000.jpg,Common,[On Play] <strong>You may trash 1 card from your hand:</strong> Place up to 1 of your opponent's Characters with 4000 base power or less and up to 1 Character with a base cost of 3 or less at the bottom of the owner's deck.,Blue,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672765,Isuka (EB03-022),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/672765_in_1000x1000.jpg,Rare,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)<br>
[On Play] Place up to 1 Character with a cost of 4 or less at the bottom of the owner's deck.",Blue,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672766,Kaya (EB03-023),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/672766_in_1000x1000.jpg,Common,[On Play] Look at 5 cards from the top of your deck and place them at the top or bottom of the deck in any order.,Blue,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672767,Nefeltari Vivi (024) (EB03-024),Draft,29,https://tcgplayer-cdn.tcgplayer.com/product/672767_in_1000x1000.jpg,super-rare,"[Blocker]<br>
[On Play] Play up to 1 {Alabasta} or {Straw Hat Crew} type Character card with a cost of 5 or less from your hand. Then, you cannot play any Character cards on your field during this turn.",Blue,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672768,Nefeltari Vivi (024) (Alternate Art) (EB03-024),Draft,99,https://tcgplayer-cdn.tcgplayer.com/product/672768_in_1000x1000.jpg,super-rare,"[Blocker]<br>
[On Play] Play up to 1 {Alabasta} or {Straw Hat Crew} type Character card with a cost of 5 or less from your hand. Then, you cannot play any Character cards on your field during this turn.",Blue,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single, Alternate Art"
672769,Hina (EB03-025),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/672769_in_1000x1000.jpg,Rare,[On Play] <strong>You may trash 1 card from your hand:</strong> Return up to 1 Character with 6000 base power to the owner's hand.,Blue,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672770,Hina (Alternate Art) (EB03-025),Draft,16,https://tcgplayer-cdn.tcgplayer.com/product/672770_in_1000x1000.jpg,Rare,[On Play] <strong>You may trash 1 card from your hand:</strong> Return up to 1 Character with 6000 base power to the owner's hand.,Blue,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single, Alternate Art"
672771,Boa Hancock (EB03-026),Draft,4,https://tcgplayer-cdn.tcgplayer.com/product/672771_in_1000x1000.jpg,super-rare,"[On Play] If your opponent has 5 or more cards in their hand, your opponent places 1 card from their hand at the bottom of their deck.<br>
[Activate: Main] [Once Per Turn] <strong>You may place 1 of your Characters at the bottom of the owner's deck:</strong> Give your Leader and 1 Character up to 1 rested DON!! card each.",Blue,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672772,Boa Hancock (Alternate Art) (EB03-026),Draft,85,https://tcgplayer-cdn.tcgplayer.com/product/672772_in_1000x1000.jpg,super-rare,"[On Play] If your opponent has 5 or more cards in their hand, your opponent places 1 card from their hand at the bottom of their deck.<br>
[Activate: Main] [Once Per Turn] <strong>You may place 1 of your Characters at the bottom of the owner's deck:</strong> Give your Leader and 1 Character up to 1 rested DON!! card each.",Blue,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single, Alternate Art"
672773,Marguerite (EB03-027),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/672773_in_1000x1000.jpg,Rare,[On Play] Return up to 1 Character with 7000 base power to the owner's hand.,Blue,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672774,Yu (EB03-028),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/672774_in_1000x1000.jpg,Common,"[On Play] Trash 1 card from your hand.<br>
[Activate: Main] <strong>You may trash this Character:</strong> If you have 4 or less cards in your hand, draw 2 cards.",Blue,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672775,Insolent Fool!! Stand Down!! (EB03-029),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/672775_in_1000x1000.jpg,Common,"[Main] <strong>You may rest 4 of your DON!! cards:</strong> If your Leader is [Boa Hancock], play up to 1 {Amazon Lily} or {Kuja Pirates} type Character card with a cost of 6 or less from your hand.<br>
[Counter] Up to 1 of your [Boa Hancock] cards gains +3000 power during this battle.",Blue,Event,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672776,Viola (EB03-030),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/672776_in_1000x1000.jpg,Common,,Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672777,Vinsmoke Reiju (EB03-031),Draft,14,https://tcgplayer-cdn.tcgplayer.com/product/672777_in_1000x1000.jpg,super-rare,"[Your Turn] [On Play] <strong>DON!! 1:</strong> If your Leader is [Sanji], activate the [Main] effect of up to 1 Event card with a cost of 7 or less in your trash.",Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
672778,Vinsmoke Reiju (Alternate Art) (EB03-031),Draft,57,https://tcgplayer-cdn.tcgplayer.com/product/672778_in_1000x1000.jpg,super-rare,"[Your Turn] [On Play] <strong>DON!! 1:</strong> If your Leader is [Sanji], activate the [Main] effect of up to 1 Event card with a cost of 7 or less in your trash.",Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single, Alternate Art"
